"","USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"86","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-03-27,"2010","03","27",86,27.4,8,19.3,8,1012.6,8,NA,0,24.9,8,2.7,8,5,NA,32.2,NA,24,NA,0,"I",NA,0,0,0,0,0,0,2.2,3.6,61.1
"87","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-03-28,"2010","03","28",87,26.6,8,20.2,8,1012.3,8,NA,0,24.9,8,3.5,8,5,NA,31,NA,23.2,NA,0,"I",NA,0,0,0,0,0,0,2.4,3.5,68.6
"88","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-03-29,"2010","03","29",88,27.6,8,20.8,8,1012.6,8,NA,0,24.9,8,1.5,8,2,NA,31.5,NA,22.8,NA,0,"I",NA,0,0,0,0,0,0,2.5,3.7,67.6
"89","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-03-30,"2010","03","30",89,27.9,8,19.6,8,1012.9,8,NA,0,24.9,8,1.5,8,4,NA,34.4,NA,24,NA,0,"I",NA,0,0,0,0,0,0,2.3,3.8,60.5
"90","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-03-31,"2010","03","31",90,27,8,20.7,8,1012.5,8,NA,0,24.9,8,1.5,8,2,NA,31.5,NA,22.3,NA,0,"I",NA,0,0,0,0,0,0,2.4,3.6,66.7
"91","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-01,"2010","04","01",91,27.3,8,22.1,8,1011.9,8,NA,0,24.9,8,2,8,4,NA,32,NA,22.5,NA,0,"I",NA,0,0,0,0,0,0,2.7,3.6,75
"92","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-02,"2010","04","02",92,27.5,8,22.8,8,1012,8,NA,0,24.9,8,3.1,8,5,NA,32.8,NA,22.6,NA,0,"I",NA,0,0,0,0,0,0,2.8,3.7,75.7
"93","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-03,"2010","04","03",93,28.2,8,23.3,8,1011.7,8,NA,0,24.9,8,2,8,5,NA,32,NA,23.5,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"94","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-04,"2010","04","04",94,27.8,8,23.9,8,1011.4,8,NA,0,24.9,8,2,8,5,NA,32.3,NA,24.8,NA,0,"I",NA,0,0,0,0,0,0,3,3.7,81.1
"95","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-05,"2010","04","05",95,28.2,8,24,8,1010.8,8,NA,0,24.9,8,1.9,8,3,NA,32.5,NA,23.4,NA,0,"I",NA,0,0,0,0,0,0,3,3.8,78.9
"96","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-06,"2010","04","06",96,28.4,8,24.7,8,1011.7,8,NA,0,22.5,8,1.2,8,3,NA,32,NA,23.8,NA,0,"I",NA,0,0,0,0,0,0,3.1,3.9,79.5
"97","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-07,"2010","04","07",97,28.3,8,23.1,8,1012.5,8,NA,0,24.9,8,2.9,8,4,NA,33,NA,25.2,NA,0,"I",NA,0,0,0,0,0,0,2.8,3.8,73.7
"98","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-08,"2010","04","08",98,28.3,8,24.3,8,1011.5,8,NA,0,24.9,8,2.4,8,5,NA,32.5,NA,24,NA,0,"I",NA,0,0,0,0,0,0,3,3.8,78.9
"99","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-09,"2010","04","09",99,27.2,8,22.8,8,1010.7,8,NA,0,24.9,8,2.1,8,3,NA,32.2,NA,23.6,"*",0,"I",NA,0,0,0,0,0,0,2.8,3.6,77.8
"100","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-10,"2010","04","10",100,28.2,8,23.2,8,1009.8,8,NA,0,24.9,8,1.4,8,3,NA,33,NA,21.8,NA,0,"I",NA,0,0,0,0,0,0,2.8,3.8,73.7
"101","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-11,"2010","04","11",101,28,8,23.4,8,1010,8,NA,0,24.9,8,2,8,4,NA,32,NA,23.5,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"102","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-12,"2010","04","12",102,29.4,8,22,8,1010.8,8,NA,0,24.5,8,1.6,8,3,NA,33.5,NA,23.2,NA,0,"I",NA,0,0,0,0,0,0,2.6,4.1,63.4
"103","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-13,"2010","04","13",103,29.1,8,23.6,8,1012,8,NA,0,20,8,1.2,8,3,NA,34.5,NA,23.8,NA,0,"I",NA,0,0,0,0,0,0,2.9,4,72.5
"104","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-14,"2010","04","14",104,29.3,8,23.4,8,1011.8,8,NA,0,24.9,8,1.4,8,3,NA,34,NA,25,NA,0,"I",NA,0,0,0,0,0,0,2.9,4.1,70.7
"105","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-15,"2010","04","15",105,29.2,8,24.5,8,1012.3,8,NA,0,24.9,8,2.6,8,5,NA,33.4,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"106","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-16,"2010","04","16",106,30.3,8,22.3,8,1011.3,8,NA,0,24.9,8,2.5,8,4,NA,35.5,NA,25.6,NA,0,"I",NA,0,0,0,0,0,0,2.7,4.3,62.8
"107","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-17,"2010","04","17",107,29.4,8,24.1,8,1012.7,8,NA,0,24.9,8,2.3,8,5,NA,33,NA,25.6,NA,0,"I",NA,0,0,0,0,0,0,3,4.1,73.2
"108","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-18,"2010","04","18",108,28.8,8,23.5,8,1011.9,8,NA,0,24.9,8,2.1,8,5,NA,32.6,NA,23.9,NA,0,"I",NA,0,0,0,0,0,0,2.9,4,72.5
"109","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-19,"2010","04","19",109,28.6,8,23.7,8,1010.7,8,NA,0,24.9,8,1.7,8,4,NA,32.8,NA,23.5,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.9,74.4
"110","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-20,"2010","04","20",110,28.9,8,23.6,8,1010.2,8,NA,0,24.9,8,1.5,8,2,NA,33,NA,24,NA,0,"I",NA,0,0,0,0,0,0,2.9,4,72.5
"111","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-21,"2010","04","21",111,28.6,8,24.6,8,1010.6,8,NA,0,24.9,8,2.3,8,5,NA,33,NA,24.5,"*",0,"I",NA,0,0,0,0,0,0,3.1,3.9,79.5
"112","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-22,"2010","04","22",112,29.4,8,24.6,8,1011.5,8,NA,0,24.9,8,1.7,8,5,NA,33.2,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"113","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-23,"2010","04","23",113,28.8,8,23.1,8,1011.8,8,NA,0,24.9,8,2.7,8,5,NA,32.5,"*",24.5,"*",0,"I",NA,0,0,0,0,0,0,2.8,4,70
"114","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-24,"2010","04","24",114,29.6,8,23.4,8,1010.9,8,NA,0,24.9,8,2.5,8,4,NA,35,NA,24,NA,0,"I",NA,0,0,0,0,0,0,2.9,4.1,70.7
"115","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-25,"2010","04","25",115,29.7,8,23.4,8,1011.6,8,NA,0,24.9,8,1.6,8,4,NA,34.2,NA,24.7,NA,0,"I",NA,0,0,0,0,0,0,2.9,4.2,69
"116","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-26,"2010","04","26",116,30.3,7,24.7,7,1012.3,7,NA,0,24.9,7,1.6,7,4,NA,32,"*",24.2,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.3,72.1
"117","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-27,"2010","04","27",117,29.1,8,24,8,1011.7,8,NA,0,23.8,8,1.2,8,2,NA,33,NA,26.5,NA,0,"I",NA,0,0,0,0,0,0,3,4,75
"118","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-28,"2010","04","28",118,29.6,8,24.6,8,1011.3,8,NA,0,24.9,8,1.6,8,3,NA,33.2,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"119","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-29,"2010","04","29",119,29.1,8,24.4,8,1011.6,8,NA,0,23.2,8,2,8,4,NA,34.4,NA,25.4,NA,2,"C",NA,0,1,0,0,0,0,3.1,4,77.5
"120","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-04-30,"2010","04","30",120,25.9,8,23.7,8,1012.1,8,NA,0,20,8,1.7,8,3,NA,31,NA,24.2,"*",7.9,"C",NA,0,1,0,0,1,0,2.9,3.3,87.9
"121","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-01,"2010","05","01",121,27.8,8,23.9,8,1011,8,NA,0,24.9,8,1.9,8,4,NA,32.5,NA,21.7,NA,0,"I",NA,0,0,0,0,0,0,3,3.7,81.1
"122","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-02,"2010","05","02",122,27.8,8,24.1,8,1009.9,8,NA,0,24.9,8,2.5,8,4,NA,32,NA,23.3,NA,0,"A",NA,0,0,0,0,0,0,3,3.7,81.1
"123","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-03,"2010","05","03",123,28.9,6,23.2,6,1007.7,6,NA,0,24.9,6,1.3,6,4,NA,32.5,"*",22.8,NA,0.3,"G",NA,0,0,0,0,0,0,2.8,4,70
"124","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-04,"2010","05","04",124,28.9,8,24.3,8,1007.7,8,NA,0,24.9,8,1.1,8,3,NA,33.6,NA,24.6,NA,0,"G",NA,0,0,0,0,0,0,3,4,75
"125","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-05,"2010","05","05",125,31.3,5,23.3,5,1008.6,5,NA,0,24.9,5,1.6,5,4,NA,34,NA,24.8,NA,0,"I",NA,0,0,0,0,0,0,2.9,4.6,63
"126","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-06,"2010","05","06",126,30,8,24.7,8,1008.1,8,NA,0,24.9,8,2,8,4,NA,34,NA,25.8,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"127","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-07,"2010","05","07",127,30.1,8,24.4,8,1007.5,8,NA,0,24.9,8,2.3,8,4,NA,35.5,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.3,72.1
"128","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-08,"2010","05","08",128,29.8,8,24.5,8,1006.5,8,NA,0,24.9,8,2.3,8,4,NA,34.4,NA,25.9,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"129","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-09,"2010","05","09",129,29.7,8,24.9,8,1006.6,8,NA,0,24.9,8,2.7,8,5,NA,34.6,NA,24.4,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"130","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-10,"2010","05","10",130,30.6,8,24.2,8,1007.7,8,NA,0,24.9,8,2,8,3,NA,36.8,NA,25.1,NA,0,"I",NA,0,0,0,0,0,0,3,4.4,68.2
"131","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-11,"2010","05","11",131,30.6,8,24.6,8,1008.1,8,NA,0,24.9,8,1.2,8,3,NA,36.4,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.4,70.5
"132","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-12,"2010","05","12",132,30.2,8,24.8,8,1008.5,8,NA,0,24.9,8,1.7,8,4,NA,34.2,NA,26.8,"*",0,"I",NA,0,0,0,0,0,0,3.1,4.3,72.1
"133","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-13,"2010","05","13",133,30.4,8,25.1,8,1008.5,8,NA,0,24.9,8,2.3,8,5,NA,34,NA,25.8,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.3,74.4
"134","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-14,"2010","05","14",134,29.9,7,24.8,7,1008.3,7,NA,0,24.9,7,2.3,7,5,NA,34.4,NA,26,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"135","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-15,"2010","05","15",135,30.1,8,24.3,8,1008.2,8,NA,0,24.9,8,2.7,8,5,NA,35.8,NA,25.7,NA,0,"I",NA,0,0,0,0,0,0,3,4.3,69.8
"136","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-16,"2010","05","16",136,29.9,8,24.8,8,1009.2,8,NA,0,24.9,8,2.9,8,5,NA,34.8,NA,25.2,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"137","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-17,"2010","05","17",137,29.2,7,25.1,7,1010.1,7,NA,0,24.9,7,1.9,7,5,NA,33,NA,25.2,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.1,78
"138","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-18,"2010","05","18",138,29.9,8,24.3,8,1010.3,8,NA,0,24.9,8,1.6,8,3,NA,34.5,NA,25.5,NA,0,"I",NA,0,0,0,0,0,0,3,4.2,71.4
"139","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-19,"2010","05","19",139,29.4,8,24,8,1010.1,7,NA,0,22.7,8,1.6,8,3,NA,35,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3,4.1,73.2
"140","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-20,"2010","05","20",140,30.2,8,25.2,8,1010.3,8,NA,0,24.9,8,2,8,5,NA,35.5,NA,25.5,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.3,74.4
"141","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-21,"2010","05","21",141,30.2,8,25,8,1008.7,8,NA,0,24.9,8,2.3,8,4,NA,35.1,NA,26.6,"*",0,"I",NA,0,0,0,0,0,0,3.2,4.3,74.4
"142","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-22,"2010","05","22",142,29.6,8,24.6,8,1007.7,8,NA,0,24.9,8,3,8,5,NA,34,NA,24.4,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"143","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-23,"2010","05","23",143,30.5,8,24.7,8,1007,8,NA,0,23.8,8,3.8,8,6,NA,35,NA,24,NA,5.1,"A",NA,0,0,0,0,0,0,3.1,4.4,70.5
"144","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-24,"2010","05","24",144,28.6,8,24,8,1008.1,8,NA,0,21.9,8,2,8,5,NA,34.8,NA,24.4,NA,3,"A",NA,0,0,0,0,0,0,3,3.9,76.9
"145","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-25,"2010","05","25",145,27.3,8,24,8,1009.1,8,NA,0,22.7,8,1.4,8,4,NA,34,NA,24.1,NA,2.5,"B",NA,0,1,0,0,1,0,3,3.6,83.3
"146","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-26,"2010","05","26",146,29.4,8,23.9,8,1009.3,8,NA,0,19.5,8,1.5,8,3,NA,34,NA,23.5,"*",52.1,"A",NA,0,1,0,0,0,0,3,4.1,73.2
"147","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-27,"2010","05","27",147,28.7,8,25.4,8,1009.9,8,NA,0,23.2,8,2,8,5,NA,34.5,NA,22.2,NA,7.1,"A",NA,0,0,0,0,0,0,3.2,3.9,82.1
"148","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-28,"2010","05","28",148,26.6,8,24.6,8,1010.6,8,NA,0,21.2,8,1.9,8,4,NA,32.4,NA,24.4,"*",22.1,"B",NA,0,1,0,0,0,0,3.1,3.5,88.6
"149","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-29,"2010","05","29",149,29.4,8,24,8,1009.3,8,NA,0,24.9,8,3.1,8,5,NA,34.6,NA,23.4,NA,0,"I",NA,0,0,0,0,0,0,3,4.1,73.2
"150","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-30,"2010","05","30",150,27.2,8,24.1,8,1009,8,NA,0,17.9,8,2.7,8,5,NA,32,NA,25,"*",40.4,"C",NA,0,1,0,0,1,0,3,3.6,83.3
"151","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-05-31,"2010","05","31",151,25.1,7,23.5,7,1008.1,7,NA,0,13.5,7,1.7,7,3,NA,31.8,NA,22.8,"*",55.1,"C",NA,0,1,0,0,1,0,2.9,3.2,90.6
"152","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-01,"2010","06","01",152,28.2,8,24.8,8,1007.9,8,NA,0,22.5,8,1.5,8,3,NA,31,NA,22.5,NA,6.6,"B",NA,0,1,0,0,0,0,3.1,3.8,81.6
"153","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-02,"2010","06","02",153,28.1,8,24.3,8,1008.3,8,NA,0,21.2,8,2.5,8,4,NA,32,NA,22.6,NA,13,"A",NA,0,0,0,0,0,0,3,3.8,78.9
"154","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-03,"2010","06","03",154,27.4,8,24.8,8,1008.3,8,NA,0,17.5,8,3.2,8,5,NA,31.2,NA,24.9,"*",65,"B",NA,0,1,0,0,0,0,3.1,3.6,86.1
"155","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-04,"2010","06","04",155,26.3,8,25,8,1007.5,8,NA,0,18.2,8,2.3,8,5,NA,30.8,NA,23.6,NA,12.2,"B",NA,0,1,0,0,1,0,3.2,3.4,94.1
"156","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-05,"2010","06","05",156,28.4,8,24.7,8,1006.6,8,NA,0,23.2,8,2.9,8,4,NA,32.5,NA,23.8,NA,23.9,"A",NA,0,1,0,0,0,0,3.1,3.9,79.5
"157","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-06,"2010","06","06",157,27.3,8,24.6,8,1008.3,8,NA,0,21.2,8,1.6,8,3,NA,31,NA,24.3,NA,7.9,"A",NA,0,1,0,0,0,0,3.1,3.6,86.1
"158","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-07,"2010","06","07",158,28.5,8,23.9,8,1009.1,8,NA,0,24.9,8,1.2,8,2,NA,32,NA,22.4,NA,0,"I",NA,0,0,0,0,0,0,3,3.9,76.9
"159","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-08,"2010","06","08",159,28.7,8,24.8,8,1008.8,8,NA,0,24.9,8,1.1,8,2,NA,33,NA,24,NA,0,"I",NA,0,0,0,0,1,0,3.1,3.9,79.5
"160","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-09,"2010","06","09",160,29.3,8,25,8,1009.3,8,NA,0,24.9,8,1.2,8,4,NA,33.8,NA,24.5,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.1,78
"161","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-10,"2010","06","10",161,28.7,8,25.4,8,1009.6,8,NA,0,20.3,8,1.7,8,4,NA,33.6,NA,25,NA,46,"A",NA,0,1,0,0,1,0,3.2,3.9,82.1
"162","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-11,"2010","06","11",162,28.4,8,24.7,8,1010.2,8,NA,0,21.9,8,1.9,8,3,NA,32.5,NA,23.8,NA,6.1,"A",NA,0,1,0,0,0,0,3.1,3.9,79.5
"163","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-12,"2010","06","12",163,29.3,8,25.4,8,1009.7,8,NA,0,24.9,8,1.5,8,3,NA,33.2,NA,24.6,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.1,78
"164","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-13,"2010","06","13",164,29.7,8,25.6,8,1009.9,8,NA,0,24.9,8,1.9,8,3,NA,34,NA,24,NA,0,"I",NA,0,0,0,0,1,0,3.3,4.2,78.6
"165","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-14,"2010","06","14",165,29.8,8,25.5,8,1010.3,8,NA,0,23.2,8,1.4,8,2,NA,34,NA,25.5,NA,0,"I",NA,0,0,0,0,1,0,3.3,4.2,78.6
"166","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-15,"2010","06","15",166,29.3,8,24.9,8,1010.1,8,NA,0,22.5,8,1.4,8,3,NA,34,NA,25.5,NA,1.3,"B",NA,0,1,0,0,0,0,3.1,4.1,75.6
"167","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-16,"2010","06","16",167,30.5,8,24.2,8,1009.9,8,NA,0,24.3,8,1.2,8,2,NA,34,NA,25,NA,1,"A",NA,0,0,0,0,1,0,3,4.4,68.2
"168","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-17,"2010","06","17",168,29.8,8,25.8,8,1009.8,8,NA,0,24.9,8,1.1,8,2,NA,34.2,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.3,4.2,78.6
"169","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-18,"2010","06","18",169,29.8,8,26.3,8,1009.9,8,NA,0,24.9,8,1.9,8,4,NA,34,NA,25.9,NA,0,"I",NA,0,0,0,0,0,0,3.4,4.2,81
"170","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-19,"2010","06","19",170,28.4,8,24.8,8,1009.7,8,NA,0,22.5,8,2,8,3,NA,33.8,NA,25.5,NA,18,"B",NA,0,1,0,0,1,0,3.1,3.9,79.5
"171","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-20,"2010","06","20",171,28.2,8,25,8,1009.2,8,NA,0,21.9,8,1.9,8,3,NA,32.5,NA,22.5,NA,3,"C",NA,0,1,0,0,0,0,3.2,3.8,84.2
"172","982220","99999","982220-99999","VIGAN","RP",NA,"RPUQ",17.555,120.356,4.9,5,19490101,20180812,2010-06-21,"2010","06","21",172,28.3,7,24.9,7,1009.8,7,NA,0,20.8,7,0.9,7,2,NA,33,NA,24.5,"*",11.9,"B",NA,0,1,0,0,1,0,3.1,3.8,81.6
